MaterialID,Topic
10,http://dbpedia.org/resource/Group_Selection_(book)
10,http://dbpedia.org/resource/Moodle
10,http://dbpedia.org/resource/Test_cricket
10,http://dbpedia.org/resource/Contact_(1997_American_film)
10,http://dbpedia.org/resource/Proxemics
10,http://dbpedia.org/resource/Conscription_in_the_United_States
10,http://dbpedia.org/resource/General_officer
12,http://dbpedia.org/resource/Monty_Python
12,http://dbpedia.org/resource/English_language
12,http://dbpedia.org/resource/Sport_Club_Internacional
12,http://dbpedia.org/resource/Canada
12,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
12,http://dbpedia.org/resource/FAQ
12,http://dbpedia.org/resource/Programming_language
12,http://dbpedia.org/resource/Computer
12,http://dbpedia.org/resource/Anaconda
12,http://dbpedia.org/resource/Integrated_development_environment
12,http://dbpedia.org/resource/Wide_area_network
12,http://dbpedia.org/resource/Pythonidae
12,http://dbpedia.org/resource/String_instrument
12,http://dbpedia.org/resource/Askold
12,http://dbpedia.org/resource/Troubleshooting
12,http://dbpedia.org/resource/Object-oriented_programming
12,http://dbpedia.org/resource/Java_virtual_machine
12,http://dbpedia.org/resource/Interpreted_language
12,http://dbpedia.org/resource/Unix
12,http://dbpedia.org/resource/Command-line_interface
12,http://dbpedia.org/resource/Microsoft_Windows
12,http://dbpedia.org/resource/Git
12,http://dbpedia.org/resource/GNU_Compiler_Collection
12,http://dbpedia.org/resource/Clang
12,http://dbpedia.org/resource/Floating-point_arithmetic
12,http://dbpedia.org/resource/Boolean_algebra
12,http://dbpedia.org/resource/Concatenation
12,http://dbpedia.org/resource/Intelligence
12,http://dbpedia.org/resource/String_theory
12,http://dbpedia.org/resource/Data_type
12,http://dbpedia.org/resource/Associative_array
12,http://dbpedia.org/resource/Init
12,http://dbpedia.org/resource/Modulo_operation
12,http://dbpedia.org/resource/Substring
12,http://dbpedia.org/resource/Apple_Inc.
12,http://dbpedia.org/resource/Pear
12,http://dbpedia.org/resource/Banana
12,http://dbpedia.org/resource/Grapefruit
12,http://dbpedia.org/resource/Pineapple
12,http://dbpedia.org/resource/ITER
12,http://dbpedia.org/resource/Pop_music
12,http://dbpedia.org/resource/Data_structure
12,http://dbpedia.org/resource/Tuple
12,http://dbpedia.org/resource/Circle
12,http://dbpedia.org/resource/Computer_graphics
12,http://dbpedia.org/resource/Polygon
12,http://dbpedia.org/resource/Rhombus
12,http://dbpedia.org/resource/The_Reason_(Hoobastank_song)
12,http://dbpedia.org/resource/Hash_table
12,http://dbpedia.org/resource/Algorithm
12,http://dbpedia.org/resource/John_Forbes_Nash_Jr.
12,http://dbpedia.org/resource/Pound_sterling
12,http://dbpedia.org/resource/File_system
12,http://dbpedia.org/resource/Functional_programming
12,"http://dbpedia.org/resource/1,_2,_3,_4_(Plain_White_T's_song)"
12,"http://dbpedia.org/resource/4,_3,_2,_1_(LL_Cool_J_song)"
12,http://dbpedia.org/resource/List_comprehension
12,http://dbpedia.org/resource/National_University_of_Medical_Sciences
12,http://dbpedia.org/resource/Source_code
12,http://dbpedia.org/resource/Pain
12,http://dbpedia.org/resource/Text_editor
12,http://dbpedia.org/resource/British_Association_for_Immediate_Care
12,http://dbpedia.org/resource/Berkeley_Bowl
12,http://dbpedia.org/resource/Stanford_University
12,http://dbpedia.org/resource/Instance_variable
12,http://dbpedia.org/resource/Static_variable
12,http://dbpedia.org/resource/Tidbits
12,http://dbpedia.org/resource/Filename_extension
12,http://dbpedia.org/resource/Log_file
12,http://dbpedia.org/resource/Safari_Books_Online
12,http://dbpedia.org/resource/Concordia_University
12,http://dbpedia.org/resource/Library
12,http://dbpedia.org/resource/University_of_California
12,http://dbpedia.org/resource/Arch_Linux
12,http://dbpedia.org/resource/Artificial_intelligence
12,http://dbpedia.org/resource/Group_Selection_(book)
12,http://dbpedia.org/resource/Moodle
12,http://dbpedia.org/resource/Test_cricket
12,http://dbpedia.org/resource/Contact_(1997_American_film)
12,http://dbpedia.org/resource/Proxemics
12,http://dbpedia.org/resource/General_officer
13,http://dbpedia.org/resource/Monty_Python
13,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
13,http://dbpedia.org/resource/Applied_Artificial_Intelligence
13,http://dbpedia.org/resource/Main_Page
13,http://dbpedia.org/resource/NumPy
13,http://dbpedia.org/resource/General-purpose_programming_language
13,http://dbpedia.org/resource/Scripting_language
13,http://dbpedia.org/resource/Type_system
13,http://dbpedia.org/resource/Programming_language
13,http://dbpedia.org/resource/Object-oriented_programming
13,http://dbpedia.org/resource/Functional_programming
13,http://dbpedia.org/resource/Imperative_programming
13,http://dbpedia.org/resource/Hello_World_(song)
13,http://dbpedia.org/resource/String_theory
13,http://dbpedia.org/resource/Bonjour_(software)
13,http://dbpedia.org/resource/MacOS
13,http://dbpedia.org/resource/Linux
13,http://dbpedia.org/resource/Guido_van_Rossum
13,http://dbpedia.org/resource/Anaconda
13,http://dbpedia.org/resource/Artificial_intelligence
13,http://dbpedia.org/resource/Command-line_interface
13,http://dbpedia.org/resource/Interpreted_language
13,http://dbpedia.org/resource/Pythonidae
13,http://dbpedia.org/resource/Gamut
13,http://dbpedia.org/resource/Browser_extension
13,http://dbpedia.org/resource/Project_Jupyter
13,http://dbpedia.org/resource/Application_software
13,http://dbpedia.org/resource/Live_Code
13,http://dbpedia.org/resource/Google
13,http://dbpedia.org/resource/Cloud_computing
13,http://dbpedia.org/resource/Google_Drive
13,http://dbpedia.org/resource/Tuple
13,http://dbpedia.org/resource/Concatenation
13,"http://dbpedia.org/resource/1,_2,_3,_4_(Plain_White_T's_song)"
13,http://dbpedia.org/resource/String_instrument
13,http://dbpedia.org/resource/Parsing
13,http://dbpedia.org/resource/Hash_table
13,http://dbpedia.org/resource/Guatemala
13,http://dbpedia.org/resource/Portuguese_language
13,http://dbpedia.org/resource/Data_structure
13,http://dbpedia.org/resource/README
13,http://dbpedia.org/resource/Stack_Overflow
13,http://dbpedia.org/resource/Business_class
13,http://dbpedia.org/resource/IBM_RPG
13,http://dbpedia.org/resource/Construction
13,http://dbpedia.org/resource/Intelligence
13,http://dbpedia.org/resource/Parsec
13,http://dbpedia.org/resource/Factorial
13,http://dbpedia.org/resource/Library
13,http://dbpedia.org/resource/Privacy
13,http://dbpedia.org/resource/Adult_(band)
13,http://dbpedia.org/resource/Python_(programming_language)
13,http://dbpedia.org/resource/Philosophy
13,http://dbpedia.org/resource/Binary_file
13,http://dbpedia.org/resource/Reading
13,http://dbpedia.org/resource/Working_directory
13,http://dbpedia.org/resource/GNU_Readline
13,http://dbpedia.org/resource/Comma-separated_values
13,http://dbpedia.org/resource/Malcolm_Reynolds
13,http://dbpedia.org/resource/Typesetting
13,http://dbpedia.org/resource/Applied_Digital_Data_Systems
13,http://dbpedia.org/resource/Square_matrix
13,http://dbpedia.org/resource/Machine_learning
13,http://dbpedia.org/resource/British_Association_for_Immediate_Care
13,http://dbpedia.org/resource/Array_data_structure
13,http://dbpedia.org/resource/Noun_phrase
13,http://dbpedia.org/resource/Matrix_multiplication
13,http://dbpedia.org/resource/Integer
13,http://dbpedia.org/resource/Syntax
13,http://dbpedia.org/resource/Semantics
14,http://dbpedia.org/resource/Text_mining
14,http://dbpedia.org/resource/Recommender_system
14,http://dbpedia.org/resource/Sentiment_analysis
14,http://dbpedia.org/resource/Linked_data
14,http://dbpedia.org/resource/Reading
14,http://dbpedia.org/resource/Artificial_intelligence
14,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
14,http://dbpedia.org/resource/Computer_science
14,http://dbpedia.org/resource/Software_engineering
14,http://dbpedia.org/resource/Main_Page
14,http://dbpedia.org/resource/Personalization
14,http://dbpedia.org/resource/Full-text_search
14,http://dbpedia.org/resource/Information_retrieval
14,http://dbpedia.org/resource/Apache_Lucene
14,http://dbpedia.org/resource/Apache_Solr
14,http://dbpedia.org/resource/Steve_Jobs
14,http://dbpedia.org/resource/Information_extraction
14,http://dbpedia.org/resource/Natural_language_processing
14,http://dbpedia.org/resource/English_language
14,http://dbpedia.org/resource/French_language
14,http://dbpedia.org/resource/Knowledge_worker
14,http://dbpedia.org/resource/UIMA
14,http://dbpedia.org/resource/General_Architecture_for_Text_Engineering
14,http://dbpedia.org/resource/Cloud_computing
14,http://dbpedia.org/resource/Amazon_rainforest
14,http://dbpedia.org/resource/Refinitiv
14,http://dbpedia.org/resource/Named-entity_recognition
14,http://dbpedia.org/resource/Machine_learning
14,http://dbpedia.org/resource/Open-source_software
14,http://dbpedia.org/resource/IBM
14,http://dbpedia.org/resource/University_of_Sheffield
14,http://dbpedia.org/resource/Explainable_artificial_intelligence
14,http://dbpedia.org/resource/Leverage_(TV_series)
14,http://dbpedia.org/resource/Genetic_linkage
14,http://dbpedia.org/resource/Semantic_Web
14,http://dbpedia.org/resource/Resource_Description_Framework
14,http://dbpedia.org/resource/Data_model
14,http://dbpedia.org/resource/Mona_Lisa
14,http://dbpedia.org/resource/DBpedia
14,http://dbpedia.org/resource/Entity_linking
14,http://dbpedia.org/resource/World_Wide_Web_Consortium
14,http://dbpedia.org/resource/Layer_cake
14,http://dbpedia.org/resource/Machine-readable_data
14,http://dbpedia.org/resource/Metadata
14,http://dbpedia.org/resource/Formal_language
14,http://dbpedia.org/resource/SQL
14,http://dbpedia.org/resource/SPARQL
14,http://dbpedia.org/resource/Query_language
14,http://dbpedia.org/resource/Mohammad-Taqi_Bahar
14,http://dbpedia.org/resource/Frightful_Four
14,http://dbpedia.org/resource/FOAF_(ontology)
14,http://dbpedia.org/resource/Ontology
14,http://dbpedia.org/resource/Social_network
14,http://dbpedia.org/resource/Dublin_Core
14,http://dbpedia.org/resource/Gene_ontology
14,http://dbpedia.org/resource/Graph_database
14,http://dbpedia.org/resource/Mature_technology
14,http://dbpedia.org/resource/Software_as_a_service
14,http://dbpedia.org/resource/Chatbot
14,http://dbpedia.org/resource/Goal_orientation
14,http://dbpedia.org/resource/Deep_learning
14,http://dbpedia.org/resource/Turing_test
14,http://dbpedia.org/resource/Psychotherapy
14,http://dbpedia.org/resource/Stanford_University
14,http://dbpedia.org/resource/Schizophrenia
14,http://dbpedia.org/resource/Siri
14,http://dbpedia.org/resource/Google_Assistant
14,http://dbpedia.org/resource/Amazon_Alexa
14,http://dbpedia.org/resource/Cortana
14,http://dbpedia.org/resource/Tay_(bot)
14,http://dbpedia.org/resource/Microsoft
14,http://dbpedia.org/resource/Joseph_Weizenbaum
14,http://dbpedia.org/resource/Question_answering
14,http://dbpedia.org/resource/Jeopardy!
14,http://dbpedia.org/resource/POWER7
14,http://dbpedia.org/resource/Gartner
14,http://dbpedia.org/resource/Compound_annual_growth_rate
15,http://dbpedia.org/resource/Artificial_intelligence
15,http://dbpedia.org/resource/Concordia_University
15,http://dbpedia.org/resource/Chatbot
15,http://dbpedia.org/resource/Regular_expression
15,http://dbpedia.org/resource/Main_Page
15,http://dbpedia.org/resource/Test_cricket
15,http://dbpedia.org/resource/Machine_learning
15,http://dbpedia.org/resource/Statistical_classification
15,http://dbpedia.org/resource/Tf–idf
15,http://dbpedia.org/resource/Dimension
15,http://dbpedia.org/resource/Natural_language_processing
15,http://dbpedia.org/resource/Steve_Jobs
15,http://dbpedia.org/resource/McGill_University
15,http://dbpedia.org/resource/Parsing
15,http://dbpedia.org/resource/Parse_tree
15,http://dbpedia.org/resource/SPARQL
15,http://dbpedia.org/resource/K-nearest_neighbors_algorithm
15,http://dbpedia.org/resource/Algorithm
15,http://dbpedia.org/resource/Knowledge_Graph
16,http://dbpedia.org/resource/English_language
16,http://dbpedia.org/resource/Sport_Club_Internacional
16,http://dbpedia.org/resource/Canada
16,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
16,http://dbpedia.org/resource/This_Week_(American_TV_program)
16,http://dbpedia.org/resource/Machine_learning
16,http://dbpedia.org/resource/Scikit-learn
16,http://dbpedia.org/resource/Tf–idf
16,http://dbpedia.org/resource/K-nearest_neighbors_algorithm
16,http://dbpedia.org/resource/Regression_analysis
16,http://dbpedia.org/resource/NumPy
16,http://dbpedia.org/resource/Noun_phrase
16,http://dbpedia.org/resource/Dependent_and_independent_variables
16,http://dbpedia.org/resource/Chlorine_monofluoride
16,http://dbpedia.org/resource/Algorithm
16,http://dbpedia.org/resource/Wine
16,http://dbpedia.org/resource/Statistical_classification
16,http://dbpedia.org/resource/Support-vector_machine
16,http://dbpedia.org/resource/Formula_One
16,http://dbpedia.org/resource/Confusion_matrix
16,http://dbpedia.org/resource/Azimuth
16,http://dbpedia.org/resource/Moodle
16,http://dbpedia.org/resource/FAQ
16,http://dbpedia.org/resource/Group_Selection_(book)
16,http://dbpedia.org/resource/Test_cricket
16,http://dbpedia.org/resource/Monty_Python
16,http://dbpedia.org/resource/Contact_(1997_American_film)
16,http://dbpedia.org/resource/Proxemics
16,http://dbpedia.org/resource/Conscription_in_the_United_States
16,http://dbpedia.org/resource/General_officer
17,http://dbpedia.org/resource/Natural_language_processing
17,http://dbpedia.org/resource/Chatbot
17,http://dbpedia.org/resource/Reading
17,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
17,http://dbpedia.org/resource/Computer_science
17,http://dbpedia.org/resource/Software_engineering
17,http://dbpedia.org/resource/Main_Page
17,http://dbpedia.org/resource/Goal_orientation
17,http://dbpedia.org/resource/Deep_learning
17,http://dbpedia.org/resource/Siri
17,http://dbpedia.org/resource/Pattern_matching
17,http://dbpedia.org/resource/Regular_expression
17,http://dbpedia.org/resource/Inference
17,http://dbpedia.org/resource/Document_retrieval
17,http://dbpedia.org/resource/Machine_learning
17,http://dbpedia.org/resource/Question_answering
17,http://dbpedia.org/resource/Google_Search
17,http://dbpedia.org/resource/Amazon_Alexa
17,http://dbpedia.org/resource/Google_Assistant
17,http://dbpedia.org/resource/Google
17,http://dbpedia.org/resource/Smart_device
17,http://dbpedia.org/resource/Mitsuki_(Naruto)
17,http://dbpedia.org/resource/Twitter
17,http://dbpedia.org/resource/Facebook_Messenger
17,http://dbpedia.org/resource/Customer_service
17,http://dbpedia.org/resource/Community_management
17,http://dbpedia.org/resource/Manning_Publications
17,http://dbpedia.org/resource/Instruction_pipelining
17,http://dbpedia.org/resource/HBO
17,http://dbpedia.org/resource/Westworld
17,http://dbpedia.org/resource/Sony
17,http://dbpedia.org/resource/Resident_Evil
17,http://dbpedia.org/resource/Red_Queen_hypothesis
17,http://dbpedia.org/resource/The_Walt_Disney_Company
17,http://dbpedia.org/resource/Zootopia
17,http://dbpedia.org/resource/Unfriended
17,http://dbpedia.org/resource/Activision
17,http://dbpedia.org/resource/Use_case
17,http://dbpedia.org/resource/Gartner
17,http://dbpedia.org/resource/Compound_annual_growth_rate
17,http://dbpedia.org/resource/Tf–idf
17,http://dbpedia.org/resource/Array_data_structure
17,http://dbpedia.org/resource/Cosine_similarity
17,http://dbpedia.org/resource/Prime_Video
17,http://dbpedia.org/resource/Microsoft
17,http://dbpedia.org/resource/Finite-state_machine
17,http://dbpedia.org/resource/Deterministic_finite_automaton
17,http://dbpedia.org/resource/Automata_theory
17,http://dbpedia.org/resource/Boolean_algebra
17,http://dbpedia.org/resource/Vertical_bar
17,http://dbpedia.org/resource/Railways_Act_1921
17,http://dbpedia.org/resource/First-order_logic
17,http://dbpedia.org/resource/AIML
17,http://dbpedia.org/resource/Open_standard
17,http://dbpedia.org/resource/Richard_Wallace_(director)
17,http://dbpedia.org/resource/Artificial_Linguistic_Internet_Computer_Entity
17,http://dbpedia.org/resource/Linux_kernel
17,http://dbpedia.org/resource/Young_Out_Here
17,http://dbpedia.org/resource/ROSA
17,http://dbpedia.org/resource/Build–operate–transfer
17,http://dbpedia.org/resource/SUP_Media
17,http://dbpedia.org/resource/Monty_Python
17,http://dbpedia.org/resource/Dog
17,http://dbpedia.org/resource/Max_Fleischer
17,http://dbpedia.org/resource/George_Rich
17,http://dbpedia.org/resource/Postback
17,http://dbpedia.org/resource/Pandorabots
17,http://dbpedia.org/resource/Dialogflow
17,http://dbpedia.org/resource/Knowledge_Graph
17,http://dbpedia.org/resource/DBpedia
17,http://dbpedia.org/resource/RDF_Schema
17,http://dbpedia.org/resource/Concordia_University
17,http://dbpedia.org/resource/Montreal
17,http://dbpedia.org/resource/Quebec
17,http://dbpedia.org/resource/Canada
17,http://dbpedia.org/resource/Loyola_University_Maryland
17,http://dbpedia.org/resource/English_language
17,http://dbpedia.org/resource/Workflow
17,http://dbpedia.org/resource/SPARQL
17,http://dbpedia.org/resource/Statistical_classification
17,http://dbpedia.org/resource/Supervised_learning
17,http://dbpedia.org/resource/Feature_(machine_learning)
17,http://dbpedia.org/resource/Overfitting
17,http://dbpedia.org/resource/Dimensionality_reduction
17,http://dbpedia.org/resource/Lexical_analysis
17,http://dbpedia.org/resource/Split_album
17,http://dbpedia.org/resource/Scikit-learn
17,http://dbpedia.org/resource/Trichoderma_reesei
17,http://dbpedia.org/resource/N-Formylmethionine-leucyl-phenylalanine
17,http://dbpedia.org/resource/Cyclohexanedione
17,http://dbpedia.org/resource/Part_of_speech
17,http://dbpedia.org/resource/Parsing
17,http://dbpedia.org/resource/Adjective
17,http://dbpedia.org/resource/Adverb
17,http://dbpedia.org/resource/Normalnull
17,http://dbpedia.org/resource/SpaCy
17,http://dbpedia.org/resource/Natural_Language_Toolkit
17,http://dbpedia.org/resource/Alternating_current
17,http://dbpedia.org/resource/Cimiano
17,http://dbpedia.org/resource/XML
17,http://dbpedia.org/resource/World_Wide_Web
17,http://dbpedia.org/resource/Alaska
17,http://dbpedia.org/resource/Stanford_University
17,http://dbpedia.org/resource/IBM
17,http://dbpedia.org/resource/Jeopardy!
17,http://dbpedia.org/resource/POWER7
17,http://dbpedia.org/resource/ProQuest_Dialog
17,http://dbpedia.org/resource/Route_nationale_10
17,http://dbpedia.org/resource/Ulysses_S._Grant
17,http://dbpedia.org/resource/Robert_G._Ingersoll
17,http://dbpedia.org/resource/Clarence_Thomas
17,http://dbpedia.org/resource/Greenock_Morton_F.C.
17,http://dbpedia.org/resource/Cole_Howard
17,http://dbpedia.org/resource/Stuart_J._Russell
17,http://dbpedia.org/resource/Peter_Norvig
17,http://dbpedia.org/resource/Artificial_intelligence
17,http://dbpedia.org/resource/Prentice_Hall
18,http://dbpedia.org/resource/Artificial_intelligence
18,http://dbpedia.org/resource/Graph_database
18,http://dbpedia.org/resource/SPARQL
18,http://dbpedia.org/resource/Resource_Description_Framework
18,http://dbpedia.org/resource/Metadata
18,http://dbpedia.org/resource/Uniform_Resource_Identifier
18,http://dbpedia.org/resource/Miyuri_Samarasinghe
18,http://dbpedia.org/resource/DBpedia
18,http://dbpedia.org/resource/Wikidata
18,http://dbpedia.org/resource/Concordia_University
18,http://dbpedia.org/resource/City
18,http://dbpedia.org/resource/Semantic_Web
18,http://dbpedia.org/resource/Calais_(Reuters_product)
18,http://dbpedia.org/resource/Wikipedia
18,http://dbpedia.org/resource/Knowledge_Graph
18,http://dbpedia.org/resource/Go_(game)
18,http://dbpedia.org/resource/Paris_Hilton
18,http://dbpedia.org/resource/Hilton_Worldwide
18,http://dbpedia.org/resource/Paris
18,http://dbpedia.org/resource/Google
18,http://dbpedia.org/resource/Meta_element
18,http://dbpedia.org/resource/Facebook
18,http://dbpedia.org/resource/Facebook_Platform
18,http://dbpedia.org/resource/World_Wide_Web_Consortium
18,http://dbpedia.org/resource/RDFa
18,http://dbpedia.org/resource/Test_cricket
19,http://dbpedia.org/resource/English_language
19,http://dbpedia.org/resource/Sport_Club_Internacional
19,http://dbpedia.org/resource/Canada
19,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
19,http://dbpedia.org/resource/This_Week_(American_TV_program)
19,http://dbpedia.org/resource/SPARQL
19,http://dbpedia.org/resource/Application_layer
19,http://dbpedia.org/resource/Linux
19,http://dbpedia.org/resource/MacOS
19,http://dbpedia.org/resource/Microsoft_Windows
19,http://dbpedia.org/resource/DBpedia
19,http://dbpedia.org/resource/City
19,http://dbpedia.org/resource/Main_Page
19,http://dbpedia.org/resource/RDF_Schema
19,http://dbpedia.org/resource/Linked_data
19,http://dbpedia.org/resource/Wikidata
19,http://dbpedia.org/resource/NeXtProt
19,http://dbpedia.org/resource/Application_programming_interface_key
19,http://dbpedia.org/resource/Web_server
19,http://dbpedia.org/resource/West_Digital_Television
19,http://dbpedia.org/resource/Type_056_corvette
19,http://dbpedia.org/resource/Pablo_Picasso
19,http://dbpedia.org/resource/Source_lines_of_code
19,http://dbpedia.org/resource/European_Union
19,http://dbpedia.org/resource/Semantic_Web
19,http://dbpedia.org/resource/Ontology
19,http://dbpedia.org/resource/Level_of_detail
19,http://dbpedia.org/resource/Cloud_computing
19,http://dbpedia.org/resource/Domain-specific_language
19,http://dbpedia.org/resource/Application_programming_interface
19,http://dbpedia.org/resource/The_Boston_Globe
19,http://dbpedia.org/resource/Representational_state_transfer
19,http://dbpedia.org/resource/CURL
19,http://dbpedia.org/resource/JSON
19,http://dbpedia.org/resource/Concordia_University
19,http://dbpedia.org/resource/Computer_science
19,http://dbpedia.org/resource/Whitelisting
19,http://dbpedia.org/resource/Uniform_Resource_Identifier
19,http://dbpedia.org/resource/Hilton_Worldwide
19,http://dbpedia.org/resource/Paris
19,http://dbpedia.org/resource/Monty_Python
19,http://dbpedia.org/resource/Query_string
19,http://dbpedia.org/resource/Stevedore
19,http://dbpedia.org/resource/GitHub
19,http://dbpedia.org/resource/Spruce
19,http://dbpedia.org/resource/Natural_language_processing
19,http://dbpedia.org/resource/Knowledge_Graph
19,http://dbpedia.org/resource/Montreal
19,http://dbpedia.org/resource/Quebec
19,http://dbpedia.org/resource/Loyola_University_Maryland
19,http://dbpedia.org/resource/Google_Assistant
19,http://dbpedia.org/resource/FAQ
19,http://dbpedia.org/resource/Group_Selection_(book)
19,http://dbpedia.org/resource/Moodle
19,http://dbpedia.org/resource/Test_cricket
19,http://dbpedia.org/resource/Contact_(1997_American_film)
19,http://dbpedia.org/resource/Proxemics
19,http://dbpedia.org/resource/Conscription
19,http://dbpedia.org/resource/General_officer
20,http://dbpedia.org/resource/Linked_data
20,http://dbpedia.org/resource/Level_of_detail
20,http://dbpedia.org/resource/DBpedia
20,http://dbpedia.org/resource/Design_Issues
20,http://dbpedia.org/resource/Freebase
20,http://dbpedia.org/resource/Wikidata
20,http://dbpedia.org/resource/Resource_Description_Framework
20,http://dbpedia.org/resource/Facebook_Platform
20,http://dbpedia.org/resource/Google
20,http://dbpedia.org/resource/Knowledge_Graph
20,http://dbpedia.org/resource/Reading
20,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
20,http://dbpedia.org/resource/Computer_science
20,http://dbpedia.org/resource/Software_engineering
20,http://dbpedia.org/resource/Main_Page
20,http://dbpedia.org/resource/Edward_S._Herman
20,http://dbpedia.org/resource/World_Wide_Web_Consortium
20,http://dbpedia.org/resource/Layer_cake
20,http://dbpedia.org/resource/Berlin
20,http://dbpedia.org/resource/Heidelberg
20,http://dbpedia.org/resource/O'Reilly_Media
20,http://dbpedia.org/resource/Basketball_Super_League
20,http://dbpedia.org/resource/MOS_Technology_TED
20,http://dbpedia.org/resource/Open_data
20,http://dbpedia.org/resource/Silo
20,http://dbpedia.org/resource/Machine-readable_data
20,http://dbpedia.org/resource/Comma-separated_values
20,http://dbpedia.org/resource/Wikipedia
20,http://dbpedia.org/resource/Amsterdam
20,http://dbpedia.org/resource/5:15
20,http://dbpedia.org/resource/Inspector_general
20,http://dbpedia.org/resource/Tim_Berners-Lee
20,http://dbpedia.org/resource/Internationalized_Resource_Identifier
20,http://dbpedia.org/resource/Graph_database
20,http://dbpedia.org/resource/SQL
20,http://dbpedia.org/resource/Canada
20,http://dbpedia.org/resource/City
20,http://dbpedia.org/resource/RDF_Schema
20,http://dbpedia.org/resource/Symmetry
20,http://dbpedia.org/resource/Transitive_relation
20,http://dbpedia.org/resource/Semantic_Web
20,http://dbpedia.org/resource/Simple_Knowledge_Organization_System
20,http://dbpedia.org/resource/Data_model
20,http://dbpedia.org/resource/Hypertext_Transfer_Protocol
20,http://dbpedia.org/resource/Uniform_Resource_Identifier
20,http://dbpedia.org/resource/SPARQL
20,http://dbpedia.org/resource/Manning_Publications
20,http://dbpedia.org/resource/Knowledge_base
20,http://dbpedia.org/resource/Public_Knowledge
20,http://dbpedia.org/resource/Metaweb
20,http://dbpedia.org/resource/Neuroscience
20,http://dbpedia.org/resource/BabelNet
20,http://dbpedia.org/resource/MusicBrainz
20,http://dbpedia.org/resource/Data_publishing
20,http://dbpedia.org/resource/Morgan_Motor_Company
20,http://dbpedia.org/resource/Flickr
20,http://dbpedia.org/resource/Data_integration
20,http://dbpedia.org/resource/Oracle_Rdb
20,http://dbpedia.org/resource/Database
20,http://dbpedia.org/resource/International_Standard_Book_Number
20,http://dbpedia.org/resource/The_Glass_Palace
20,http://dbpedia.org/resource/Software_requirements_specification
20,http://dbpedia.org/resource/Audi_Q5
20,http://dbpedia.org/resource/Ope
20,http://dbpedia.org/resource/Ontology
20,http://dbpedia.org/resource/Predicate_(grammar)
20,http://dbpedia.org/resource/Arity
20,http://dbpedia.org/resource/Reverse_transcriptase
20,http://dbpedia.org/resource/Data_type
20,http://dbpedia.org/resource/Transmission_electron_microscopy
20,http://dbpedia.org/resource/Spa
20,http://dbpedia.org/resource/Idiom
20,http://dbpedia.org/resource/Pareto_efficiency
20,http://dbpedia.org/resource/SHACL
20,http://dbpedia.org/resource/Facebook
20,http://dbpedia.org/resource/Knowledge_management
20,http://dbpedia.org/resource/Natural_language_processing
20,http://dbpedia.org/resource/Entity_linking
20,http://dbpedia.org/resource/The_Boston_Globe
20,http://dbpedia.org/resource/Statistical_model
20,http://dbpedia.org/resource/English_language
20,http://dbpedia.org/resource/RDFa
20,http://dbpedia.org/resource/Microdata_(statistics)
20,http://dbpedia.org/resource/GRDDL
20,http://dbpedia.org/resource/Mathematics
20,http://dbpedia.org/resource/Eötvös_Loránd_University
20,http://dbpedia.org/resource/Budapest
20,http://dbpedia.org/resource/Schema.org
20,http://dbpedia.org/resource/Facebook_Graph_Search
20,http://dbpedia.org/resource/Graph_traversal
20,http://dbpedia.org/resource/Privacy
20,http://dbpedia.org/resource/HTML
20,http://dbpedia.org/resource/Poems_by_Edgar_Allan_Poe
20,http://dbpedia.org/resource/Dieter_Fensel
20,http://dbpedia.org/resource/Epistle_of_James
20,http://dbpedia.org/resource/Springer_Publishing
20,http://dbpedia.org/resource/Christianity
20,http://dbpedia.org/resource/Saint_Sebastian
20,http://dbpedia.org/resource/Gustav_Hellmann
20,http://dbpedia.org/resource/Milan
20,http://dbpedia.org/resource/Freyr
20,http://dbpedia.org/resource/Cham_Albanians
20,http://dbpedia.org/resource/Springer_Nature
20,http://dbpedia.org/resource/Straitjacket_Fits
20,http://dbpedia.org/resource/Gospel_of_Luke
20,http://dbpedia.org/resource/Liyang
21,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
21,http://dbpedia.org/resource/Artificial_intelligence
21,http://dbpedia.org/resource/Machine_learning
21,http://dbpedia.org/resource/Recommender_system
21,http://dbpedia.org/resource/Acorn_Eurocard_systems
21,http://dbpedia.org/resource/Question!
21,http://dbpedia.org/resource/K-nearest_neighbors_algorithm
21,http://dbpedia.org/resource/Algorithm
21,http://dbpedia.org/resource/Majority
21,http://dbpedia.org/resource/Supervised_learning
21,http://dbpedia.org/resource/Regression_analysis
21,http://dbpedia.org/resource/Formula_One
22,http://dbpedia.org/resource/English_language
22,http://dbpedia.org/resource/Sport_Club_Internacional
22,http://dbpedia.org/resource/Canada
22,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
22,http://dbpedia.org/resource/Tf–idf
22,http://dbpedia.org/resource/Machine_learning
